"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
"1","2023-01-01T00:08:24.000","2023-01-01T00:28:36.000","3.0","5.3","1.0","N","79","43","1","23.3","3.5","0.5","8.45","0.0","1.0","36.75","2.5","0.0"
"1","2023-01-01T00:37:59.000","2023-01-01T00:38:15.000","1.0","5.3","5.0","N","237","237","1","10.0","0.0","0.0","4.0","0.0","1.0","15.0","0.0","0.0"
"1","2023-01-01T00:48:42.000","2023-01-01T00:57:08.000","4.0","1.9","1.0","N","237","263","1","10.7","3.5","0.5","1.57","0.0","1.0","17.27","2.5","0.0"
"2","2023-01-01T00:22:06.000","2023-01-01T00:40:00.000","2.0","3.63","1.0","N","142","107","1","20.5","1.0","0.5","5.1","0.0","1.0","30.6","2.5","0.0"
"2","2023-01-01T00:42:52.000","2023-01-01T00:58:13.000","2.0","2.62","1.0","N","79","13","2","17.0","1.0","0.5","0.0","0.0","1.0","22.0","2.5","0.0"
"2","2023-01-01T00:09:48.000","2023-01-01T00:24:58.000","1.0","4.79","1.0","N","107","87","1","22.6","1.0","0.5","5.0","0.0","1.0","32.6","2.5","0.0"
"2","2023-01-01T00:26:59.000","2023-01-01T00:32:39.000","1.0","0.77","1.0","N","87","87","1","7.2","1.0","0.5","2.44","0.0","1.0","14.64","2.5","0.0"
"2","2023-01-01T00:34:11.000","2023-01-01T00:50:23.000","1.0","5.65","1.0","N","87","112","1","25.4","1.0","0.5","6.08","0.0","1.0","36.48","2.5","0.0"
"2","2023-01-01T00:06:39.000","2023-01-01T00:10:02.000","1.0","0.52","1.0","N","237","237","2","-5.1","-1.0","-0.5","0.0","0.0","-1.0","-10.1","-2.5","0.0"
"2","2023-01-01T00:06:39.000","2023-01-01T00:10:02.000","1.0","0.52","1.0","N","237","237","2","5.1","1.0","0.5","0.0","0.0","1.0","10.1","2.5","0.0"
"2","2023-01-01T00:37:08.000","2023-01-01T00:43:24.000","1.0","1.47","1.0","N","151","239","1","8.6","1.0","0.5","1.75","0.0","1.0","15.35","2.5","0.0"
"2","2023-01-01T00:44:17.000","2023-01-01T01:23:12.000","1.0","4.78","1.0","N","239","125","1","34.5","1.0","0.5","11.85","0.0","1.0","51.35","2.5","0.0"
"1","2023-01-01T00:34:23.000","2023-01-01T00:50:12.000","1.0","2.9","1.0","N","161","238","1","16.3","3.5","0.5","4.25","0.0","1.0","25.55","2.5","0.0"
"1","2023-01-01T00:55:58.000","2023-01-01T01:07:48.000","1.0","2.4","1.0","N","239","236","1","13.5","3.5","0.5","3.5","0.0","1.0","22.0","2.5","0.0"
"1","2023-01-01T00:04:26.000","2023-01-01T00:24:03.000","1.0","5.8","1.0","N","142","42","2","26.8","3.5","0.5","0.0","0.0","1.0","31.8","2.5","0.0"
"1","2023-01-01T00:38:33.000","2023-01-01T00:46:54.000","2.0","2.0","1.0","N","236","142","1","11.4","3.5","0.5","3.0","0.0","1.0","19.4","2.5","0.0"
"1","2023-01-01T00:51:42.000","2023-01-01T01:11:26.000","2.0","4.2","1.0","N","142","263","1","21.9","3.5","0.5","5.35","0.0","1.0","32.25","2.5","0.0"
"2","2023-01-01T00:42:07.000","2023-01-01T00:50:50.000","1.0","1.62","1.0","N","148","107","1","10.7","1.0","0.5","3.0","0.0","1.0","18.7","2.5","0.0"
"2","2023-01-01T00:58:49.000","2023-01-01T01:15:39.000","1.0","2.98","1.0","N","162","262","1","18.4","1.0","0.5","3.0","0.0","1.0","26.4","2.5","0.0"
"2","2023-01-01T00:05:32.000","2023-01-01T00:21:24.000","2.0","2.81","1.0","N","142","263","1","17.0","1.0","0.5","4.4","0.0","1.0","26.4","2.5","0.0"
"2","2023-01-01T00:24:01.000","2023-01-01T00:32:00.000","2.0","1.83","1.0","N","263","140","1","10.7","1.0","0.5","3.14","0.0","1.0","18.84","2.5","0.0"
"2","2023-01-01T00:35:30.000","2023-01-01T00:46:04.000","2.0","1.14","1.0","N","140","163","1","10.7","1.0","0.5","3.92","0.0","1.0","19.62","2.5","0.0"
"2","2023-01-01T00:47:57.000","2023-01-01T01:12:21.000","1.0","7.41","1.0","N","163","87","2","32.4","1.0","0.5","0.0","0.0","1.0","37.4","2.5","0.0"
"2","2023-01-01T00:15:15.000","2023-01-01T00:55:24.000","1.0","12.98","1.0","N","132","188","2","55.5","1.0","0.5","0.0","0.0","1.0","59.25","0.0","1.25"
"1","2023-01-01T00:33:22.000","2023-01-01T00:37:06.000","2.0","0.7","1.0","N","262","263","1","5.8","3.5","0.5","2.7","0.0","1.0","13.5","2.5","0.0"
"1","2023-01-01T00:39:04.000","2023-01-01T00:49:27.000","1.0","1.8","1.0","N","263","141","1","10.7","3.5","0.5","3.9","0.0","1.0","19.6","2.5","0.0"
"1","2023-01-01T00:53:12.000","2023-01-01T01:07:16.000","1.0","4.2","1.0","N","140","224","1","19.1","3.5","0.5","2.0","0.0","1.0","26.1","2.5","0.0"
"2","2023-01-01T00:15:23.000","2023-01-01T00:29:18.000","1.0","3.45","1.0","N","107","236","1","17.0","1.0","0.5","2.8","0.0","1.0","24.8","2.5","0.0"
"2","2023-01-01T00:30:23.000","2023-01-01T00:34:11.000","1.0","0.81","1.0","N","236","141","1","5.8","1.0","0.5","2.16","0.0","1.0","12.96","2.5","0.0"
"2","2023-01-01T00:38:16.000","2023-01-01T00:46:53.000","1.0","2.33","1.0","N","237","75","1","12.1","1.0","0.5","3.42","0.0","1.0","20.52","2.5","0.0"
"2","2023-01-01T00:53:23.000","2023-01-01T00:59:57.000","1.0","1.25","1.0","N","43","263","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:09:59.000","2023-01-01T00:33:44.000","1.0","3.57","1.0","N","143","234","1","21.9","1.0","0.5","4.04","0.0","1.0","30.94","2.5","0.0"
"2","2023-01-01T00:49:40.000","2023-01-01T01:21:21.000","1.0","4.11","1.0","N","107","142","1","28.9","1.0","0.5","6.1","0.0","1.0","40.0","2.5","0.0"
"2","2023-01-01T00:45:41.000","2023-01-01T01:09:01.000","1.0","2.71","1.0","N","107","50","1","21.9","1.0","0.5","6.72","0.0","1.0","33.62","2.5","0.0"
"2","2023-01-01T00:03:09.000","2023-01-01T00:25:22.000","1.0","4.69","1.0","N","249","239","1","26.1","1.0","0.5","9.33","0.0","1.0","40.43","2.5","0.0"
"2","2023-01-01T00:11:39.000","2023-01-01T00:20:19.000","1.0","1.47","1.0","N","151","142","2","10.7","1.0","0.5","0.0","0.0","1.0","15.7","2.5","0.0"
"2","2023-01-01T00:23:46.000","2023-01-01T00:27:18.000","1.0","0.79","1.0","N","142","239","2","6.5","1.0","0.5","0.0","0.0","1.0","11.5","2.5","0.0"
"2","2023-01-01T00:29:24.000","2023-01-01T00:35:38.000","1.0","1.15","1.0","N","239","151","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:38:46.000","2023-01-01T00:44:21.000","2.0","0.52","1.0","N","238","238","2","7.2","1.0","0.5","0.0","0.0","1.0","9.7","0.0","0.0"
"2","2023-01-01T00:45:56.000","2023-01-01T00:55:44.000","2.0","1.93","1.0","N","238","236","1","12.1","1.0","0.5","3.42","0.0","1.0","20.52","2.5","0.0"
"2","2023-01-01T00:12:01.000","2023-01-01T00:53:49.000","1.0","11.55","1.0","N","90","94","1","55.5","1.0","0.5","12.1","0.0","1.0","72.6","2.5","0.0"
"2","2023-01-01T00:30:08.000","2023-01-01T00:37:04.000","2.0","0.85","1.0","N","79","148","1","7.9","1.0","0.5","2.58","0.0","1.0","15.48","2.5","0.0"
"2","2023-01-01T00:39:16.000","2023-01-01T00:51:07.000","2.0","2.27","1.0","N","148","107","1","13.5","1.0","0.5","3.7","0.0","1.0","22.2","2.5","0.0"
"2","2023-01-01T00:54:47.000","2023-01-01T01:07:33.000","2.0","2.41","1.0","N","234","162","1","14.2","1.0","0.5","0.8","0.0","1.0","20.0","2.5","0.0"
"1","2023-01-01T00:05:51.000","2023-01-01T00:26:34.000","4.0","3.9","1.0","N","264","264","2","20.5","1.0","0.5","0.0","0.0","1.0","23.0","0.0","0.0"
"1","2023-01-01T00:33:23.000","2023-01-01T00:37:24.000","4.0","1.0","1.0","N","264","264","1","6.5","1.0","0.5","2.25","2.45","1.0","13.7","0.0","0.0"
"1","2023-01-01T00:44:15.000","2023-01-01T00:47:00.000","4.0","0.5","1.0","N","264","264","1","5.1","1.0","0.5","1.95","2.45","1.0","12.0","0.0","0.0"
"1","2023-01-01T00:49:46.000","2023-01-01T00:52:39.000","4.0","0.6","1.0","N","264","264","1","5.1","1.0","0.5","1.0","2.45","1.0","11.05","0.0","0.0"
"1","2023-01-01T00:57:36.000","2023-01-01T01:20:23.000","4.0","5.2","1.0","N","264","264","1","24.7","1.0","0.5","5.0","2.45","1.0","34.65","0.0","0.0"
"2","2023-01-01T00:07:44.000","2023-01-01T00:12:14.000","1.0","1.53","1.0","N","229","263","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:24:47.000","2023-01-01T00:32:59.000","1.0","1.63","1.0","N","263","151","1","10.0","1.0","0.5","3.0","0.0","1.0","18.0","2.5","0.0"
"2","2023-01-01T00:49:27.000","2023-01-01T01:07:37.000","1.0","2.5","1.0","N","48","233","1","17.7","1.0","0.5","4.54","0.0","1.0","27.24","2.5","0.0"
"1","2023-01-01T00:49:25.000","2023-01-01T01:18:52.000","4.0","18.9","2.0","N","132","45","1","70.0","3.75","0.5","0.0","0.0","1.0","75.25","2.5","1.25"
"2","2023-01-01T00:02:20.000","2023-01-01T00:07:36.000","1.0","1.28","1.0","N","236","239","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:11:09.000","2023-01-01T00:16:48.000","2.0","0.87","1.0","N","142","143","1","7.2","1.0","0.5","2.44","0.0","1.0","14.64","2.5","0.0"
"2","2023-01-01T00:33:21.000","2023-01-01T00:44:53.000","2.0","1.89","1.0","N","246","170","1","12.8","1.0","0.5","3.56","0.0","1.0","21.36","2.5","0.0"
"2","2023-01-01T00:05:41.000","2023-01-01T00:13:52.000","1.0","1.63","1.0","N","229","140","1","10.7","1.0","0.5","2.83","0.0","1.0","18.53","2.5","0.0"
"2","2023-01-01T00:14:10.000","2023-01-01T00:22:43.000","1.0","1.26","1.0","N","140","43","1","10.0","1.0","0.5","3.75","0.0","1.0","18.75","2.5","0.0"
"2","2023-01-01T00:26:33.000","2023-01-01T00:51:59.000","1.0","3.73","1.0","N","237","113","1","24.7","1.0","0.5","7.42","0.0","1.0","37.12","2.5","0.0"
"2","2023-01-01T00:53:12.000","2023-01-01T01:02:24.000","1.0","1.33","1.0","N","113","68","1","10.7","1.0","0.5","3.14","0.0","1.0","18.84","2.5","0.0"
"2","2023-01-01T00:51:15.000","2023-01-01T00:59:21.000","1.0","3.74","1.0","N","132","218","2","16.3","1.0","0.5","0.0","0.0","1.0","20.05","0.0","1.25"
"2","2023-01-01T00:03:09.000","2023-01-01T00:08:35.000","2.0","1.41","1.0","N","229","137","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:09:51.000","2023-01-01T00:18:59.000","2.0","0.97","1.0","Y","137","162","1","10.0","1.0","0.5","2.0","0.0","1.0","17.0","2.5","0.0"
"2","2023-01-01T00:21:17.000","2023-01-01T00:25:13.000","1.0","0.88","1.0","N","170","137","1","6.5","1.0","0.5","2.3","0.0","1.0","13.8","2.5","0.0"
"2","2023-01-01T00:57:33.000","2023-01-01T01:00:58.000","1.0","0.58","1.0","N","262","263","1","5.8","1.0","0.5","2.16","0.0","1.0","12.96","2.5","0.0"
"2","2023-01-01T00:14:54.000","2023-01-01T00:30:01.000","1.0","3.28","1.0","N","161","238","1","17.7","1.0","0.5","5.68","0.0","1.0","28.38","2.5","0.0"
"2","2023-01-01T00:32:51.000","2023-01-01T00:39:01.000","1.0","1.21","1.0","N","238","75","1","8.6","1.0","0.5","2.22","0.0","1.0","13.32","0.0","0.0"
"2","2023-01-01T00:43:42.000","2023-01-01T00:47:38.000","1.0","1.06","1.0","N","263","141","1","6.5","1.0","0.5","2.3","0.0","1.0","13.8","2.5","0.0"
"2","2023-01-01T00:57:38.000","2023-01-01T01:02:42.000","1.0","0.8","1.0","N","229","162","1","7.2","1.0","0.5","2.44","0.0","1.0","14.64","2.5","0.0"
"1","2023-01-01T00:09:10.000","2023-01-01T00:22:53.000","2.0","1.6","1.0","N","90","246","1","12.1","3.5","0.5","3.4","0.0","1.0","20.5","2.5","0.0"
"1","2023-01-01T00:25:58.000","2023-01-01T00:36:50.000","1.0","2.0","1.0","N","48","90","1","11.4","3.5","0.5","3.25","0.0","1.0","19.65","2.5","0.0"
"1","2023-01-01T00:38:41.000","2023-01-01T00:45:38.000","2.0","0.8","1.0","N","234","107","2","7.2","3.5","0.5","0.0","0.0","1.0","12.2","2.5","0.0"
"1","2023-01-01T00:49:24.000","2023-01-01T01:11:38.000","2.0","4.6","1.0","N","234","262","1","22.6","3.5","0.5","5.5","0.0","1.0","33.1","2.5","0.0"
"2","2023-01-01T00:01:55.000","2023-01-01T00:36:32.000","2.0","21.4","2.0","N","132","211","1","70.0","0.0","0.5","11.29","0.0","1.0","86.54","2.5","1.25"
"2","2023-01-01T00:42:10.000","2023-01-01T00:59:48.000","1.0","4.04","1.0","N","249","141","1","20.5","1.0","0.5","3.0","0.0","1.0","28.5","2.5","0.0"
"2","2023-01-01T00:28:58.000","2023-01-01T00:49:15.000","1.0","3.76","1.0","N","166","237","2","22.6","1.0","0.5","0.0","0.0","1.0","27.6","2.5","0.0"
"2","2023-01-01T00:55:56.000","2023-01-01T01:02:36.000","3.0","1.03","1.0","N","163","162","1","7.9","1.0","0.5","2.0","0.0","1.0","14.9","2.5","0.0"
"2","2023-01-01T00:11:32.000","2023-01-01T00:23:39.000","1.0","1.82","1.0","N","161","107","1","12.8","1.0","0.5","3.56","0.0","1.0","21.36","2.5","0.0"
"2","2023-01-01T00:39:40.000","2023-01-01T00:47:57.000","1.0","1.78","1.0","N","170","224","1","10.7","1.0","0.5","3.14","0.0","1.0","18.84","2.5","0.0"
"2","2023-01-01T00:49:39.000","2023-01-01T00:55:08.000","1.0","1.24","1.0","N","224","79","1","7.9","1.0","0.5","2.58","0.0","1.0","15.48","2.5","0.0"
"2","2023-01-01T00:58:25.000","2023-01-01T01:12:26.000","1.0","3.86","1.0","N","79","141","1","18.4","1.0","0.5","4.68","0.0","1.0","28.08","2.5","0.0"
"1","2023-01-01T00:35:54.000","2023-01-01T01:01:56.000","2.0","6.2","1.0","N","140","83","2","28.2","3.5","0.5","0.0","0.0","1.0","33.2","2.5","0.0"
"1","2023-01-01T00:22:12.000","2023-01-01T00:29:13.000","2.0","1.3","1.0","N","114","234","1","9.3","3.5","0.5","3.55","0.0","1.0","17.85","2.5","0.0"
"1","2023-01-01T00:31:13.000","2023-01-01T00:41:42.000","4.0","1.5","1.0","N","107","114","1","12.1","3.5","0.5","3.4","0.0","1.0","20.5","2.5","0.0"
"1","2023-01-01T00:46:21.000","2023-01-01T00:55:35.000","1.0","1.5","1.0","N","114","90","1","10.7","3.5","0.5","3.0","0.0","1.0","18.7","2.5","0.0"
"1","2023-01-01T00:58:57.000","2023-01-01T01:36:11.000","1.0","4.3","1.0","N","68","237","2","33.8","3.5","0.5","0.0","0.0","1.0","38.8","2.5","0.0"
"2","2023-01-01T00:20:01.000","2023-01-01T00:45:35.000","1.0","7.57","1.0","N","164","82","2","34.5","1.0","0.5","0.0","6.55","1.0","46.05","2.5","0.0"
"1","2023-01-01T00:45:24.000","2023-01-01T01:07:35.000","3.0","3.7","1.0","N","231","161","2","21.2","3.5","0.5","0.0","0.0","1.0","26.2","2.5","0.0"
"2","2023-01-01T00:23:05.000","2023-01-01T00:28:59.000","1.0","1.45","1.0","N","263","141","1","8.6","1.0","0.5","2.0","0.0","1.0","15.6","2.5","0.0"
"2","2023-01-01T00:49:10.000","2023-01-01T01:00:58.000","1.0","2.63","1.0","N","236","161","1","14.9","1.0","0.5","0.05","0.0","1.0","19.95","2.5","0.0"
"2","2023-01-01T00:20:35.000","2023-01-01T00:41:01.000","1.0","2.33","1.0","N","161","234","2","19.1","1.0","0.5","0.0","0.0","1.0","24.1","2.5","0.0"
"2","2023-01-01T00:47:19.000","2023-01-01T00:54:20.000","1.0","1.92","1.0","N","229","107","1","10.7","1.0","0.5","3.14","0.0","1.0","18.84","2.5","0.0"
"2","2023-01-01T00:59:31.000","2023-01-01T01:07:10.000","1.0","1.45","1.0","N","79","170","1","9.3","1.0","0.5","2.86","0.0","1.0","17.16","2.5","0.0"
"2","2023-01-01T00:14:32.000","2023-01-01T00:22:50.000","1.0","0.97","1.0","N","79","114","2","8.6","1.0","0.5","0.0","0.0","1.0","13.6","2.5","0.0"
"2","2023-01-01T00:11:56.000","2023-01-01T00:44:16.000","2.0","5.43","1.0","N","88","50","1","33.8","1.0","0.5","6.0","0.0","1.0","44.8","2.5","0.0"
"2","2023-01-01T00:50:49.000","2023-01-01T01:10:55.000","2.0","2.92","1.0","N","48","90","1","19.8","1.0","0.5","2.0","0.0","1.0","26.8","2.5","0.0"
"2","2023-01-01T00:02:49.000","2023-01-01T00:32:19.000","2.0","14.53","1.0","N","132","198","1","57.6","1.0","0.5","12.27","0.0","1.0","73.62","0.0","1.25"
"1","2023-01-01T00:49:11.000","2023-01-01T01:12:56.000","1.0","5.7","1.0","N","164","255","1","26.8","3.5","0.5","6.35","0.0","1.0","38.15","2.5","0.0"
"2","2023-01-01T00:26:07.000","2023-01-01T00:58:34.000","1.0","19.19","1.0","N","132","97","1","73.0","1.0","0.5","15.35","0.0","1.0","92.1","0.0","1.25"
"1","2023-01-01T00:05:14.000","2023-01-01T00:08:27.000","1.0","0.5","1.0","N","263","263","1","5.1","3.5","0.5","3.0","0.0","1.0","13.1","2.5","0.0"
"1","2023-01-01T00:52:33.000","2023-01-01T01:06:15.000","1.0","1.8","1.0","N","186","50","1","12.1","3.5","0.5","3.4","0.0","1.0","20.5","2.5","0.0"
"2","2023-01-01T00:29:47.000","2023-01-01T00:38:53.000","3.0","1.47","1.0","N","79","249","2","10.0","1.0","0.5","0.0","0.0","1.0","15.0","2.5","0.0"
"2","2023-01-01T00:32:31.000","2023-01-01T00:45:27.000","4.0","3.12","1.0","N","140","151","1","16.3","1.0","0.5","4.26","0.0","1.0","25.56","2.5","0.0"
"2","2023-01-01T00:47:37.000","2023-01-01T01:04:33.000","2.0","3.86","1.0","N","151","229","1","19.8","1.0","0.5","6.2","0.0","1.0","31.0","2.5","0.0"
"2","2023-01-01T00:24:28.000","2023-01-01T00:36:19.000","1.0","1.95","1.0","N","48","163","1","13.5","1.0","0.5","3.7","0.0","1.0","22.2","2.5","0.0"
"2","2023-01-01T00:37:06.000","2023-01-01T00:43:46.000","1.0","1.36","1.0","N","163","233","2","8.6","1.0","0.5","0.0","0.0","1.0","13.6","2.5","0.0"
"2","2023-01-01T00:56:34.000","2023-01-01T01:02:44.000","1.0","1.01","1.0","N","170","107","1","7.9","1.0","0.5","1.0","0.0","1.0","13.9","2.5","0.0"
"2","2023-01-01T00:46:17.000","2023-01-01T01:01:30.000","2.0","3.15","1.0","N","79","246","1","17.7","1.0","0.5","4.54","0.0","1.0","27.24","2.5","0.0"
"2","2023-01-01T00:51:35.000","2023-01-01T01:01:42.000","1.0","1.42","1.0","N","239","48","1","11.4","1.0","0.5","3.28","0.0","1.0","19.68","2.5","0.0"
"1","2023-01-01T00:35:25.000","2023-01-01T01:02:45.000","3.0","7.2","1.0","N","107","158","1","35.2","3.5","0.5","8.0","0.0","1.0","48.2","2.5","0.0"
"2","2023-01-01T00:13:50.000","2023-01-01T00:17:25.000","2.0","0.59","1.0","N","90","186","2","5.8","1.0","0.5","0.0","0.0","1.0","10.8","2.5","0.0"
"2","2023-01-01T00:26:56.000","2023-01-01T00:33:53.000","2.0","1.5","1.0","N","234","144","2","9.3","1.0","0.5","0.0","0.0","1.0","14.3","2.5","0.0"
"2","2023-01-01T00:34:54.000","2023-01-01T00:59:22.000","2.0","6.52","1.0","N","144","140","1","29.6","1.0","0.5","6.92","0.0","1.0","41.52","2.5","0.0"
"1","2023-01-01T00:10:51.000","2023-01-01T00:43:28.000","2.0","5.5","1.0","N","113","239","1","29.6","3.5","0.5","8.65","0.0","1.0","43.25","2.5","0.0"
"1","2023-01-01T00:51:50.000","2023-01-01T01:01:10.000","1.0","1.4","1.0","N","142","141","3","9.3","3.5","0.5","0.0","0.0","1.0","14.3","2.5","0.0"
"1","2023-01-01T00:29:13.000","2023-01-01T00:34:29.000","2.0","1.4","1.0","N","161","236","1","7.9","3.5","0.5","1.2","0.0","1.0","14.1","2.5","0.0"
"1","2023-01-01T00:36:17.000","2023-01-01T00:48:50.000","4.0","2.3","1.0","N","236","233","2","12.8","3.5","0.5","0.0","0.0","1.0","17.8","2.5","0.0"
"1","2023-01-01T00:59:09.000","2023-01-01T01:04:19.000","2.0","0.8","1.0","N","161","237","1","6.5","3.5","0.5","2.3","0.0","1.0","13.8","2.5","0.0"
"1","2023-01-01T00:22:40.000","2023-01-01T01:00:27.000","1.0","4.9","1.0","N","90","238","2","31.7","3.5","0.5","0.0","0.0","1.0","36.7","2.5","0.0"
"2","2023-01-01T00:20:56.000","2023-01-01T00:27:49.000","1.0","0.43","1.0","N","163","161","2","7.9","1.0","0.5","0.0","0.0","1.0","12.9","2.5","0.0"
"2","2023-01-01T00:31:20.000","2023-01-01T00:39:46.000","1.0","1.09","1.0","N","161","237","1","10.0","1.0","0.5","3.75","0.0","1.0","18.75","2.5","0.0"
"2","2023-01-01T00:44:06.000","2023-01-01T00:50:01.000","4.0","1.95","1.0","N","141","75","1","10.0","1.0","0.5","0.0","0.0","1.0","15.0","2.5","0.0"
"2","2023-01-01T00:15:30.000","2023-01-01T00:44:17.000","2.0","12.42","1.0","N","148","136","1","49.9","1.0","0.5","8.0","0.0","1.0","62.9","2.5","0.0"
"2","2023-01-01T00:39:27.000","2023-01-01T01:00:09.000","1.0","2.64","1.0","N","4","246","1","19.8","1.0","0.5","6.2","0.0","1.0","31.0","2.5","0.0"
"2","2023-01-01T00:25:06.000","2023-01-01T00:39:00.000","2.0","2.23","1.0","N","90","144","1","14.9","1.0","0.5","3.98","0.0","1.0","23.88","2.5","0.0"
"2","2023-01-01T00:39:52.000","2023-01-01T00:56:21.000","1.0","2.96","1.0","N","144","246","1","17.7","1.0","0.5","4.54","0.0","1.0","27.24","2.5","0.0"
"2","2023-01-01T00:32:06.000","2023-01-01T00:40:11.000","2.0","1.41","1.0","N","170","237","2","10.0","1.0","0.5","0.0","0.0","1.0","15.0","2.5","0.0"
"2","2023-01-01T00:48:19.000","2023-01-01T01:10:17.000","1.0","0.79","1.0","N","161","164","2","17.7","1.0","0.5","0.0","0.0","1.0","22.7","2.5","0.0"
"1","2023-01-01T00:30:47.000","2023-01-01T00:41:02.000","2.0","1.2","1.0","N","148","211","2","10.7","3.5","0.5","0.0","0.0","1.0","15.7","2.5","0.0"
"1","2023-01-01T00:43:30.000","2023-01-01T01:17:03.000","2.0","5.8","1.0","N","211","36","1","33.8","3.5","0.5","7.75","0.0","1.0","46.55","2.5","0.0"
"2","2023-01-01T00:59:04.000","2023-01-01T01:21:54.000","1.0","6.4","1.0","N","79","41","1","30.3","1.0","0.5","6.0","0.0","1.0","41.3","2.5","0.0"
"2","2023-01-01T00:08:22.000","2023-01-01T00:12:33.000","1.0","1.1","1.0","N","263","239","1","7.2","1.0","0.5","2.44","0.0","1.0","14.64","2.5","0.0"
"2","2023-01-01T00:19:28.000","2023-01-01T00:38:10.000","1.0","3.01","1.0","N","142","162","2","19.8","1.0","0.5","0.0","0.0","1.0","24.8","2.5","0.0"
"2","2023-01-01T00:51:21.000","2023-01-01T00:56:57.000","1.0","1.92","1.0","N","163","43","1","10.0","1.0","0.5","3.75","0.0","1.0","18.75","2.5","0.0"
"2","2023-01-01T00:10:54.000","2023-01-01T00:13:38.000","3.0","0.54","1.0","N","229","140","1","5.1","1.0","0.5","3.03","0.0","1.0","13.13","2.5","0.0"
"2","2023-01-01T00:16:09.000","2023-01-01T00:20:46.000","1.0","1.5","1.0","N","140","263","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:27:20.000","2023-01-01T00:46:55.000","2.0","8.44","1.0","N","263","65","1","34.5","1.0","0.5","3.95","0.0","1.0","43.45","2.5","0.0"
"2","2023-01-01T00:58:28.000","2023-01-01T01:02:59.000","1.0","0.86","1.0","N","148","4","1","6.5","1.0","0.5","2.3","0.0","1.0","13.8","2.5","0.0"
"1","2023-01-01T00:12:23.000","2023-01-01T00:25:42.000","2.0","3.4","1.0","N","239","229","1","16.3","3.5","0.5","4.25","0.0","1.0","25.55","2.5","0.0"
"1","2023-01-01T00:27:49.000","2023-01-01T00:42:41.000","1.0","3.4","1.0","N","229","238","1","17.0","3.5","0.5","3.5","0.0","1.0","25.5","2.5","0.0"
"1","2023-01-01T00:46:01.000","2023-01-01T00:55:38.000","1.0","1.6","1.0","N","238","48","1","10.7","3.5","0.5","2.0","0.0","1.0","17.7","2.5","0.0"
"1","2023-01-01T00:59:49.000","2023-01-01T01:03:53.000","2.0","1.4","1.0","N","143","238","1","7.9","3.5","0.5","1.0","0.0","1.0","13.9","2.5","0.0"
"1","2023-01-01T00:24:33.000","2023-01-01T00:37:50.000","3.0","2.0","1.0","N","48","246","1","14.2","3.5","0.5","3.8","0.0","1.0","23.0","2.5","0.0"
"1","2023-01-01T00:39:00.000","2023-01-01T01:05:15.000","2.0","4.6","1.0","N","68","263","1","26.8","3.5","0.5","6.36","0.0","1.0","38.16","2.5","0.0"
"1","2023-01-01T00:41:45.000","2023-01-01T00:51:20.000","3.0","4.0","1.0","N","107","88","1","17.7","3.5","0.5","0.0","0.0","1.0","22.7","2.5","0.0"
"2","2023-01-01T00:03:07.000","2023-01-01T00:10:04.000","1.0","0.97","1.0","N","236","43","2","8.6","1.0","0.5","0.0","0.0","1.0","13.6","2.5","0.0"
"2","2023-01-01T00:30:48.000","2023-01-01T00:58:45.000","1.0","3.33","1.0","N","161","45","1","25.4","1.0","0.5","7.6","0.0","1.0","38.0","2.5","0.0"
"1","2023-01-01T00:26:16.000","2023-01-01T01:01:26.000","2.0","5.5","1.0","N","246","41","1","25.5","3.0","0.5","6.0","0.0","1.0","36.0","2.5","0.0"
"1","2023-01-01T00:38:25.000","2023-01-01T01:38:39.000","1.0","13.7","1.0","N","161","200","1","70.9","3.5","0.5","15.8","3.0","1.0","94.7","2.5","0.0"
"2","2022-12-31T23:58:27.000","2023-01-01T00:02:21.000","1.0","0.49","1.0","N","229","237","1","5.8","1.0","0.5","0.08","0.0","1.0","10.88","2.5","0.0"
"2","2023-01-01T00:03:54.000","2023-01-01T00:17:49.000","1.0","2.28","1.0","N","43","186","1","14.9","1.0","0.5","3.98","0.0","1.0","23.88","2.5","0.0"
"2","2023-01-01T00:27:49.000","2023-01-01T00:54:10.000","1.0","2.77","1.0","N","68","142","1","24.0","1.0","0.5","0.0","0.0","1.0","29.0","2.5","0.0"
"2","2023-01-01T00:44:58.000","2023-01-01T01:15:06.000","3.0","6.09","1.0","N","231","263","1","31.7","1.0","0.5","7.34","0.0","1.0","44.04","2.5","0.0"
